# mangaid     objra           objdec             nsa_z       W80_mean             W80_75th             frac_spx                flag1   flag2  
  1-93793     249.074530943   44.1357161764      0.03134     436.10223643124436   436.10223643124436   0.003355704697986577    0       0      
  1-93835     248.055741501   44.4032957289      0.0310484   262.83828228350455   245.6070287593547    0.09714285714285714     0       0      
  1-93858     247.296154275   43.9210705057      0.0470599   ""                   ""                   0.0                     1       4      
  1-93861     247.41317495    44.2826981778      0.0330158   225.02265606291127   232.42811502104786   0.608780487804878       0       0      
  1-93872     247.097142285   43.9576126147      0.139743    ""                   ""                   0.0                     0       0      
  1-93876     246.942944115   44.177521384       0.139404    ""                   ""                   0.0                     0       0      
  1-93876     246.942944115   44.177521384       0.139404    ""                   ""                   0.0                     0       0      
  1-93903     247.29242925    43.7631897871      0.0459673   208.40212707104124   219.249201282741     0.19605263157894737     0       0      
  1-93908     247.331870591   43.8633815903      0.0471758   551.1182108746495    552.3162939417684    0.015267175572519083    0       0      
  1-94009     247.67226841    44.5134660847      0.031608    212.9081274884781    208.46645367867177   0.06259541984732825     0       0      
  1-94027     247.730864772   45.8800494565      0.0326858   ""                   ""                   0.0                     0       0      
  1-94029     248.433183178   45.012493774       0.0317255   277.4782570170613    368.7100639058117    0.24                    0       0      
  1-94063     249.028443245   44.6027541027      0.0303942   236.89369736212703   245.9065495261344    0.03859649122807018     0       0      
  1-94066     248.691717184   45.3243120607      0.0247312   ""                   ""                   0.0                     0       0      
  1-94136     248.737041405   46.4470107181      0.0180759   204.9862437390232    209.6645367457906    0.6739622641509434      0       0      
  1-94139     249.062035059   45.6290165503      0.0583254   262.380191699018     268.370607034612     0.021897810218978103    1       2      
  1-94168     247.856495063   46.3241798011      0.032716    ""                   ""                   0.0                     0       0      
  1-94169     247.725945425   46.5902138098      0.0183457   196.61607066189592   201.27795527595896   0.5283557731538148      0       0      
  1-94228     248.018269901   47.7647576117      0.0494351   ""                   ""                   0.0                     0       0      
  1-94403     250.793493168   42.1927959666      0.0283518   197.93477495263846   202.47603834307773   0.2606612362242453      0       0      
  1-94422     250.453203157   41.8187374779      0.0316013   302.6067383162189    303.11501598105724   0.12313432835820895     1       4      
  1-94451     249.829877166   42.1841298265      0.0274045   ""                   ""                   0.0                     0       0      
  1-94470     249.557589993   41.9310529917      0.0279849   548.6222044848186    610.1238019302506    0.05106382978723404     0       0      
  1-94514     248.241178174   42.5246701197      0.0614472   ""                   ""                   0.0                     0       0      
  1-94554     248.914682244   42.461295253       0.0317853   297.99593378518597   309.70447285021066   0.03793103448275862     0       0      
  1-94584     250.162666154   43.3460878581      0.0227801   283.43928066229176   287.5399361085128    0.5553435114503816      0       0      
  1-94604     251.335933471   42.757790046       0.0493123   245.16487905601323   277.0567092712233    0.38239757207890746     1       4      
  1-94690     251.377910739   43.5816413886      0.0314593   345.50537322856974   346.2460063973342    0.18771331058020477     0       0      
  1-94696     251.458488506   43.8664730917      0.0338343   541.0290903094386    546.3258786061743    0.05352112676056338     0       0      
  1-94717     250.734618202   43.9969039082      0.0310687   611.2505705290886    486.42172525023415   0.06976744186046512     0       0      
  1-94720     250.863614089   43.353180464       0.0312086   ""                   ""                   0.0                     0       0      
  1-94746     249.85662245    44.065435551       0.022517    214.99752021783925   220.4472843498598    0.760989010989011       0       0      
  1-94748     249.525082478   43.8261181472      0.0302757   211.50851026723723   216.8530351485034    0.444187123668365       0       0      
  1-94765     249.274646194   44.2697534361      0.0579626   ""                   ""                   0.0                     0       0      
  1-94773     249.302427061   44.0855107086      0.0326523   321.15472387738896   321.0862619878393    0.1881720430107527      0       0      
  1-94783     249.344353233   44.3471229154      0.0306868   232.01485219093408   242.01277955799827   0.3538633818589026      0       0      
